index,deg
14853,175
14854,156
14855,569
14856,169
14860,530
14862,120
14863,510
14864,91
14865,5
14866,317
14867,297
14868,351
14869,389
14870,367
14871,481
14872,475
14873,492
14874,510
14875,305
14876,161
14878,147
14881,26
14884,500
14885,255
14886,243
14889,78
14891,223
14894,237
14895,543
14896,253
14897,281
14898,262
14899,308
14900,291
14901,109
14902,268
14903,318
14904,301
14905,260
14912,84
14914,162
14918,161
14919,242
14922,290
14925,1412
14926,621
14927,714
14928,685
14929,878
14930,903
14931,2578
14932,551
14933,918
14934,1132
14935,587
14936,1605
14938,166
14939,398
14940,919
14941,1131
14945,77
14947,53
14949,1022
14954,78
14955,396
14956,75
14958,414
14959,74
14961,418
14963,22
14964,184
14965,107
14966,367
14967,526
14968,455
14969,68
14973,1073
14975,371
14976,389
14977,60
14979,173
14981,121
14985,617
14986,628
14987,165
14994,305
14996,161
14997,156
15003,588
15004,537
15005,22
15006,4
15007,437
15008,461
15009,471
15010,441
15011,396
15012,552
15013,562
15014,204
15015,590
15016,587
15017,599
15018,585
15019,668
15020,695
15021,713
15022,862
15023,862
15024,108
15026,70
15027,147
15028,126
15032,83
15033,108
15034,27
15035,110
15037,122
15038,129
15039,125
15040,126
15041,134
15042,138
15043,145
15044,16
15045,69
15046,59
15048,66
15049,39
15050,25
15051,16
15052,26
15054,166
15058,208
15059,36
15060,422
15063,52
15065,421
15067,262
15069,272
15070,265
15071,276
15073,330
15074,272
15075,332
15077,39
15078,37
15079,342
15080,364
15084,811
15085,166
15086,163
15087,167
15088,185
15089,173
15090,189
15091,179
15093,205
15095,182
15096,361
15097,221
15098,205
15099,221
15100,248
15101,271
15102,241
15103,256
15104,319
15105,261
15106,256
15107,275
15108,262
15109,246
15110,256
15111,265
15112,247
15113,279
15114,238
15115,331
15116,313
15117,334
15118,381
15119,366
15120,367
15121,372
15122,389
15123,398
15124,126
15125,1458
15126,1702
15127,1917
15128,2608
15129,2946
15131,72
15132,85
15133,118
15134,429
15135,139
15136,133
15137,148
15138,172
15139,182
15140,207
15141,156
15142,201
15143,233
15144,144
15146,40
15149,143
15150,143
15151,143
15152,143
15153,143
15154,31
15155,147
15156,146
15157,146
15158,153
15159,181
15160,157
15161,157
15163,167
15164,653
15165,434
15166,499
15167,477
15168,522
15169,446
15170,600
15171,577
15172,610
15173,698
15174,859
15175,674
15176,706
15177,786
15178,119
15179,453
15180,821
15181,628
15184,334
15185,1606
15186,2113
15188,452
15189,481
15191,791
15193,326
15194,1197
15196,205
15198,998
15201,84
15202,56
15204,1966
15206,831
15208,1187
15209,1336
15210,1343
15211,1378
15213,1602
15215,1877
15216,1849
15217,2336
15218,2504
15219,3058
15221,501
15222,925
15223,1227
15224,67
15225,303
15226,103
15227,203
15228,1842
15229,441
15230,729
15231,2881
15233,19
15234,107
15235,204
15236,299
15237,483
15238,485
15239,524
15240,564
15241,1085
15242,204
15243,275
15245,1459
15246,214
15248,70
15249,92
15251,1797
15253,920
15255,49
15256,89
15257,159
15258,526
15259,765
15260,1500
15261,3584
15262,56
15264,338
15270,371
15272,342
15278,394
15283,317
15311,731
15314,679
15315,825
15317,20
15318,25
15319,39
15325,466
15329,443
15331,481
15334,488
15338,486
15356,237
15362,81
15368,207
15373,233
15381,220
15392,295
15410,255
15411,240
15422,912
15426,80
15427,118
15428,180
15429,226
15430,217
15431,429
15433,68
15434,214
15435,176
15436,255
15438,422
15439,504
15442,379
15443,479
15444,54
15445,656
15446,586
15449,67
15450,702
15453,319
15456,219
15457,174
15458,174
15461,115
15462,142
15463,208
15465,243
15470,132
15472,253
15473,102
15476,91
15480,114
15481,71
15487,617
15488,521
15489,1256
15492,79
15493,1397
15495,2539
15501,243
15502,144
15503,927
15504,1397
15505,1777
15506,2406
15507,1996
15508,2364
15509,2558
15510,129
15511,1335
15512,835
15515,114
15517,698
15518,734
15519,2093
15520,2871
15521,32
15522,1474
15525,596
15526,24
15527,676
15528,345
15529,628
15530,1301
15531,1300
15532,35
15533,1952
15534,2018
15535,2522
15536,32
15539,469
15540,655
15541,696
15542,1503
15543,712
15544,731
15545,918
15546,820
15548,1136
15549,1158
15550,1201
15551,333
15552,625
15553,1527
15554,1797
15555,2636
15556,2858
15557,3321
15558,3421
15559,189
15560,167
15561,149
15563,46
15564,103
15565,129
15566,201
15567,301
15568,331
15570,417
15571,241
15572,180
15573,561
15574,530
15575,534
15576,538
15577,582
15578,611
15579,678
15580,641
15581,506
15587,509
15597,182
15598,180
15606,613
15607,592
15608,596
15612,594
15617,597
15631,510
15634,465
15635,490
15638,460
15641,526
15646,545
15655,506
15657,521
15667,625
15675,460
15676,661
15682,661
15683,757
15684,606
15691,629
15692,671
15693,619
15696,690
15698,664
15699,643
15701,450
15703,182
15704,159
15708,617
15709,567
15713,531
15715,492
15717,551
15719,534
15726,645
15732,563
15735,78
15737,645
15738,600
15740,465
15751,503
15752,611
15753,631
15758,672
15759,744
15762,219
15763,237
15776,160
15786,124
15790,284
15791,33
15792,31
15794,37
15795,37
15796,27
15797,97
15798,277
15799,731
15801,858
15802,844
15803,1153
15804,227
15805,1483
15806,2092
15808,57
15811,262
15814,149
15815,925
15816,577
15817,760
15820,299
15821,224
15822,261
15828,336
15830,311
15845,471
15848,455
15851,433
15853,454
15856,384
15866,324
15872,284
15875,266
15890,666
15899,532
15901,69
15902,108
15903,143
15904,179
15905,215
15906,272
15907,266
15908,340
15910,607
15911,629
15912,810
15913,812
15914,823
15915,999
15916,1143
15917,105
15918,115
15919,1007
15920,378
15921,479
15922,464
15923,1085
15924,1399
15925,1566
15926,1623
15927,3225
15928,3720
15930,2003
15931,58
15932,702
15933,1448
15934,1491
15935,1672
15936,2488
15937,2604
15938,1764
15940,125
15941,157
15942,612
15943,706
15944,3181
15945,3590
15946,29
15947,3821
15951,10
15952,1201
15953,1228
15954,11
15957,2887
15958,1924
15959,373
15960,122
15961,178
15963,288
15967,407
15969,299
15972,1122
15973,2073
15974,2130
15975,2358
15976,2537
15977,2644
15978,447
15979,386
15980,321
15981,336
15982,345
15983,347
15984,368
15985,365
15986,370
15987,381
15988,372
15989,310
15990,406
15991,419
15992,416
15993,424
15994,451
15995,470
15996,489
15997,476
15998,486
15999,257
16000,189
16001,200
16002,220
16003,215
16004,227
16005,234
16006,244
16007,262
16008,226
16009,523
16010,258
16011,250
16012,250
16013,267
16014,265
16015,290
16016,273
16017,281
16018,286
16019,1056
16020,340
16023,121
16024,61
16025,50
16026,40
16027,338
16028,812
16029,342
16030,1108
16031,1858
16033,83
16034,756
16035,2509
16036,5098
16037,37
16038,93
16039,716
16040,592
16041,609
16042,907
16043,414
16044,423
16045,416
16046,1186
16047,1126
16048,879
16049,1872
16050,729
16055,58
16057,643
16058,797
16062,852
16063,896
16068,831
16071,772
16073,747
16081,949
16082,810
16086,911
16087,867
16097,870
16098,509
16099,679
16103,679
16105,675
16106,775
16107,520
16110,573
16111,715
16120,812
16125,477
16135,662
16139,1288
16140,1296
16142,1072
16143,1171
16145,1093
16152,1230
16155,1062
16156,1062
16159,1832
16160,1845
16162,1631
16164,1486
16165,1480
16167,1349
16169,1317
16172,1359
16174,1256
16175,1261
16177,1308
16179,1098
16181,970
16186,999
16188,935
16191,993
16192,910
16193,1007
16202,1013
16205,1135
16206,995
16208,690
16211,1064
16214,995
16217,92
16218,69
16229,12
16230,139
16231,114
16233,51
16234,47
16235,36
16236,34
16237,13
16253,19
16259,35
16273,385
16284,44
16323,115
16357,329
16362,66
16416,395
16459,91
16461,37
16469,15
16518,215
16523,21
16526,12
16552,4
16568,121
16572,6
16597,21
16615,98
16616,93
16617,47
16618,21
16634,20
16789,165
16795,48
16900,99
16931,144
16949,10
16956,12
16968,5
16988,418
17002,28
17024,197
17235,62
17243,11
17267,40
17284,191
17312,25
17336,55
17341,94
17342,174
17343,118
17352,15
17353,6
17360,83
17367,80
17394,4
17406,389
17408,4
17436,70
17480,366
17496,333
17499,255
17500,234
17501,209
17522,20
17524,730
17525,238
17547,124
17565,73
17573,255
17584,139
17585,179
17587,138
17592,170
17598,115
17600,142
17611,353
17624,3
17631,163
17634,201
17640,13
17671,103
17675,23
17707,199
17715,31
17766,40
17770,122
17772,34
17774,11
17803,6
17811,111
17819,57
17820,202
17835,127
17854,108
17963,18
17977,118
17999,171
18008,51
18009,30
18033,60
18045,36
18074,15
18078,32
18083,27
18084,16
18085,14
18092,231
18112,95
18127,238
18128,202
18129,67
18133,94
18138,8
18155,79
18156,61
18160,82
18164,96
18168,8
18170,8
18219,100
18220,143
18229,549
18230,280
18234,174
18235,266
18241,10
18251,216
18252,167
18271,56
18273,272
18277,92
18278,115
18290,157
18295,258
18304,225
18308,129
18314,230
18316,286
18317,257
18320,254
18331,197
18341,67
18342,83
18344,63
18345,57
18347,68
18348,55
18365,20
18368,106
18370,144
18372,156
18378,141
18381,127
18386,73
18387,110
18393,75
18407,255
18411,71
18416,45
18417,796
18424,300
18438,7
18440,419
18451,49
18452,16
18453,22
18454,352
18468,242
18469,261
18471,214
18473,237
18488,367
18491,315
18494,350
18500,326
18509,308
18511,16
18522,68
18523,63
18524,63
18525,60
18528,18
18529,15
18531,7
18547,17
18584,67
18590,164
18591,105
18602,32
18606,417
18607,404
18609,136
18610,138
18614,30
18625,46
18640,109
18657,5
18659,117
18686,244
18692,17
18693,19
18703,226
18722,200
18727,57
18733,40
18735,13
18736,109
18737,111
18751,253
18766,260
18772,69
18775,76
18777,6
18778,4
18780,28
18782,105
18797,133
18834,8
18848,88
18889,16
18934,54
18936,6
18938,55
18945,65
18949,26
18951,26
18952,26
18953,29
18978,51
19043,81
19046,32
19080,71
19102,54
19123,146
19147,174
19163,47
19172,130
19177,139
19202,200
19204,339
19209,295
19211,153
19212,245
19215,159
19230,46
19232,9
19233,140
19239,518
19240,431
19278,119
19321,13
19326,27
19354,249
19362,346
19377,14
19379,9
19388,14
19392,348
19397,33
19398,40
19412,57
19446,52
19452,28
19453,11
19454,54
19455,65
19456,37
19462,199
19472,109
19473,8
19499,6
19500,48
19505,144
19507,97
19508,97
19509,97
19510,97
19511,98
19512,100
19513,101
19514,103
19516,102
19517,143
19518,179
19519,154
19520,190
19521,252
19522,254
19523,434
19550,3
19573,287
19574,85
19597,316
19619,43
19643,107
19733,338
19741,50
19766,58
19780,146
19798,13
19802,111
19803,111
19804,172
19805,173
19807,185
19808,304
19811,26
19813,46
19817,13
19834,25
19856,179
19858,14
19873,30
19874,70
19875,59
19879,103
19880,150
19893,214
19912,199
19913,165
19918,301
19923,371
19936,268
19949,137
19962,185
19966,135
19981,180
19985,155
19997,221
20015,132
20020,126
20028,68
20039,271
20041,326
20076,591
20078,641
20240,97
20241,93
20242,90
20244,53
20252,70
20276,105
20339,104
20340,72
20457,140
20504,4
20505,149
20510,172
20536,119
20537,88
20582,406
20591,383
20619,54
20620,269
20623,101
20625,160
20631,870
20635,369
20662,283
20663,355
20664,361
20684,405
20695,225
20703,332
20754,106
20798,100
20814,212
20856,387
20857,393
20861,147
20862,637
20863,343
20864,400
20865,361
20866,199
20867,300
20868,287
20869,270
20870,162
20871,199
20872,178
20873,194
20874,196
20875,212
20877,147
20878,174
20879,146
20880,161
20881,147
20882,123
20887,116
20888,102
20889,101
20935,107
20946,60
20952,62
20955,41
20962,76
20972,455
21011,7
21019,98
21032,319
21103,165
21117,209
21121,635
21123,483
21124,563
21132,384
21136,331
21141,229
21147,249
21178,98
21179,97
21180,97
21181,97
21262,504
21276,581
21278,525
21281,507
21284,496
21289,485
21290,512
21302,59
21316,10
21322,422
21327,453
21331,406
21342,332
21422,4
21449,260
21455,99
21495,47
21499,34
21502,35
21503,29
21519,68
21521,113
21523,86
21529,60
21532,47
21533,79
21536,66
21538,61
21548,48
21549,114
21562,66
21565,29
21575,53
21577,7
21598,228
21612,222
21615,202
21619,203
21634,193
21647,299
21651,251
21670,115
21676,114
21681,94
21698,194
21705,225
21710,235
21730,118
21879,167
21982,341
21984,91
21985,97
22006,248
22014,5
22021,54
22064,16
22065,239
22066,375
22136,55
22141,23
22143,5
22151,151
22161,144
22172,80
22196,106
22281,7
22282,7
22283,8
22284,16
22285,30
22317,10
22362,24
22367,28
22377,9
22402,102
22404,92
22443,117
22445,122
22472,269
22503,119
22582,164
22583,20
22605,77
22606,83
22620,273
22649,10
22653,224
22656,10
22717,246
22731,5
22733,5
22738,239
22760,37
22773,670
22808,449
22823,9
22825,510
22921,8
22937,183
22977,211
22988,117
23004,102
23054,115
23058,536
23069,437
23087,38
23090,37
23093,16
23114,30
23163,54
23165,186
23176,124
23177,65
23178,20
23180,46
23181,26
23182,27
23219,137
23257,145
23278,7
23305,188
23311,17
23331,135
23338,142
23389,271
23397,352
23401,865
23467,167
23518,31
23519,41
23540,10
23564,611
23565,280
23566,27
23579,25
23608,348
23625,503
23656,35
23657,55
23658,68
23659,70
23661,108
23662,119
23663,135
23664,199
23665,275
23666,242
23667,428
23711,178
23713,691
23719,106
23738,157
23796,97
23810,167
23814,115
23834,133
23838,114
23873,245
23914,68
23928,264
23938,379
23939,302
23940,294
23941,334
23943,170
23944,221
23945,167
23946,180
23947,196
23948,159
23949,169
23950,111
23951,97
23952,114
23953,111
23954,91
23955,94
23978,99
23986,33
24002,73
24003,137
24010,19
24027,13
24035,28
24039,5
24042,117
24046,230
24058,54
24065,57
24092,8
24108,56
24109,60
24110,79
24111,99
24112,248
24113,469
24125,11
24135,9
24136,47
24150,8
24158,172
24159,150
24160,124
24161,87
24162,92
24167,84
24173,71
24174,197
24179,229
24187,55
24189,56
24191,18
24192,12
24218,189
24219,105
24220,54
24221,28
24222,26
24227,91
24278,13
24289,106
24310,32
24326,78
24338,88
24339,117
24340,10
24346,41
24347,36
24349,15
24409,7
24443,42
24562,69
24573,57
24583,20
24627,43
24655,13
24657,14
24712,11
24720,426
24723,213
24730,14
24731,192
24733,13
24734,124
24736,25
24746,160
24769,32
24800,113
24804,56
24807,144
24809,175
24815,181
24848,69
24872,147
24886,54
24890,7
24902,16
24908,8
24914,16
24915,16
24947,742
24950,34
24959,241
24975,32
24994,146
25019,473
25020,32
25047,615
25065,286
25070,237
25109,45
25121,31
25132,199
25134,130
25153,39
25160,271
25172,192
25174,220
25175,114
25182,152
25188,46
25197,48
25198,33
25201,129
25202,112
25213,213
25216,271
25255,30
25318,372
25346,595
25362,402
25366,447
25370,461
25373,347
25374,468
25377,500
25410,230
25417,19
25427,41
25428,439
25433,114
25436,15
25477,227
25482,6
25491,29
25492,104
25493,133
25503,65
25515,33
25516,40
25517,59
25520,129
25523,96
25525,147
25530,22
25531,37
25561,32
25563,441
25564,378
25565,35
25575,6
25576,138
25605,12
25614,49
25615,49
25616,49
25617,49
25623,47
25627,12
25642,8
25657,235
25662,5
25667,31
25668,194
25729,27
25731,13
25732,25
25737,5
25759,82
25811,53
25824,5
25829,6
25847,201
25854,196
25866,180
25916,123
25933,36
25935,125
25936,118
25963,316
25971,96
25981,17
26003,35
26015,359
26028,5
26037,5
26039,277
26041,32
26042,29
26043,26
26058,16
26062,40
26070,40
26074,30
26075,4
26076,31
26078,52
26079,490
26080,9
26082,7
26090,12
26125,7
26137,11
26144,202
26164,33
26166,49
26179,54
26187,4
26188,11
26189,13
26194,23
26217,30
26218,37
26219,111
26234,23
26238,86
26239,114
26241,19
26243,12
26257,27
26258,111
26259,95
26285,5
26301,3
26302,17
26369,52
26370,97
26394,3
26396,62
26420,23
26432,37
26433,48
26434,41
26437,25
26442,28
26444,26
26448,3
26455,514
26509,21
26540,222
26542,41
26560,51
26564,96
26621,550
26656,13
26657,9
26658,7
26674,15
26700,15
26705,30
26713,36
26721,86
26741,81
26751,69
26773,7
26778,48
26784,523
26785,199
26786,172
26787,190
26788,151
26872,418
26886,327
26909,29
26925,93
26927,860
26933,450
26952,59
27038,70
27044,51
27057,190
27066,256
27078,69
27079,391
27106,98
27115,206
27122,164
27129,112
27144,163
27156,195
27217,132
27222,15
27224,66
27235,15
27268,36
27316,110
27337,14
27339,98
27340,74
27341,90
27342,87
27343,64
27347,125
27352,156
27386,622
27391,414
27392,236
27393,247
27394,255
27400,483
27401,379
27402,214
27403,135
27404,119
27405,146
27406,107
27408,50
27409,48
27411,43
27413,42
27414,42
27415,11
27424,95
27459,4
27460,57
27494,30
27497,21
27498,13
27500,193
27501,151
27502,113
27503,83
27504,89
27507,495
27509,341
27515,115
27516,96
27517,105
27521,141
27527,116
27533,103
27541,198
27543,257
27545,165
27555,147
27559,118
27564,123
27568,135
27595,307
27600,152
27646,489
27653,138
27662,310
27689,16
27713,601
27714,302
27715,131
27716,126
27718,8
27737,19
27739,9
27751,141
27752,13
27759,51
27761,6
27771,12
27798,41
27804,80
27805,119
27808,352
27815,3
27816,7
27817,14
27818,143
27852,30
27861,8
27870,8
27874,6
27887,275
27888,163
27904,162
27918,130
27934,326
27936,72
27937,78
27944,13
27954,43
27964,211
27985,108
27987,60
27988,54
27993,38
28001,101
28075,151
28079,94
28107,224
28141,147
28162,427
28180,112
28202,461
28257,98
28258,169
28262,135
28263,144
28286,227
28287,194
28320,106
28331,218
28340,21
28352,53
28354,92
28389,12
28390,12
28391,629
28431,101
28432,101
28436,79
28442,113
28449,31
28455,10
28457,273
28477,140
28479,131
28481,109
28482,131
28485,20
28489,128
28491,23
28492,23
28494,23
28501,23
28519,565
28532,59
28533,101
28547,34
28553,34
28606,78
28607,26
28608,26
28609,26
28635,3
28649,312
28657,11
28660,29
28668,44
28669,52
28680,16
28682,55
28702,32
28704,34
28712,28
28717,28
28727,23
28731,177
28732,157
28734,18
28735,8
28751,49
28764,51
28767,40
28769,31
28782,31
28783,10
28784,29
28787,266
28788,380
28790,102
28792,97
28794,51
28795,9
28801,53
28824,282
28825,14
28834,291
28838,280
28844,216
28854,176
28859,581
28862,494
28877,447
28879,377
28897,251
28904,108
28912,224
28928,609
28961,70
28974,257
28978,61
28979,61
28985,7
28990,141
29000,157
29001,157
29002,157
29003,105
29014,157
29024,959
29027,584
29028,175
29029,372
29030,283
29031,264
29032,264
29033,297
29034,245
29035,238
29036,251
29037,252
29038,245
29039,191
29040,209
29041,178
29043,173
29044,167
29045,171
29046,167
29047,167
29048,162
29049,160
29050,157
29051,157
29052,157
29053,157
29054,157
29055,157
29074,231
29091,26
29111,240
29129,210
29146,317
29157,73
29172,103
29174,29
29212,6
29222,11
29228,110
29231,115
29235,303
29272,44
29282,131
29375,131
29376,167
29379,108
29390,82
29403,24
29405,673
29407,33
29409,318
29427,47
29451,21
29452,23
29456,27
29457,27
29460,18
29522,46
29534,28
29545,17
29553,175
29559,56
29612,93
29695,6
29696,6
29699,20
29701,22
29703,4
29706,9
29711,6
29714,17
29715,17
29752,98
29763,246
29787,17
29794,36
29803,83
29813,68
29833,50
29846,15
29849,49
29860,125
29879,11
29905,206
29923,58
29935,98
29960,149
29964,17
30005,38
30016,28
30031,235
30034,86
30047,258
30066,68
30071,7
30073,135
30074,39
30075,127
30076,134
30077,56
30078,62
30086,9
30151,90
30166,13
30173,37
30295,79
30325,96
30359,425
30362,442
30379,102
30381,119
30392,33
30398,25
30433,157
30435,126
30436,247
30447,136
30461,22
30476,16
30478,83
30480,95
30527,452
30529,319
30561,77
30564,50
30574,19
30580,104
30587,65
30599,73
30610,38
30611,38
30613,38
30615,20
30617,38
30618,38
30624,21
30630,14
30635,88
30651,106
30653,12
30664,479
30706,273
30710,195
30722,359
30772,124
30791,170
30837,199
30869,103
30884,135
30892,7
30901,11
30909,108
30928,133
30943,778
30980,165
30999,136
31000,73
31006,217
31010,252
31017,121
31053,121
31056,111
31062,61
31073,122
31084,69
31110,340
31130,104
31179,96
31182,11
31255,125
31257,95
31272,170
31292,62
31399,180
31405,220
31406,180
31407,268
31414,306
31415,167
31420,253
31466,342
31468,877
31469,263
31471,341
31473,306
31474,237
31476,281
31477,277
31482,248
31483,316
31495,426
31501,425
31502,15
31507,384
31534,29
31546,448
31554,15
31555,24
31562,22
31578,4
31635,12
31649,57
31656,9
31661,7
31668,125
31672,12
31673,15
31685,377
31686,277
31687,208
31688,297
31709,47
31713,445
31715,169
31724,7
31725,370
31727,263
31728,185
31729,177
31758,502
31808,38
31809,31
31810,156
31811,168
31812,291
31820,15
31948,46
31951,38
31979,78
32018,18
32060,32
32064,23
32065,51
32081,90
32108,8
32196,428
32200,74
32250,648
32252,84
32253,79
32341,44
32348,78
32364,373
32366,259
32387,105
32392,93
32400,307
32407,308
32412,330
32418,278
32423,376
32426,499
32428,437
32430,328
32438,384
32440,261
32441,365
32449,186
32470,219
32472,195
32474,189
32480,189
32485,183
32486,175
32493,25
32507,249
32508,112
32509,20
32542,164
32616,26
32618,31
32620,47
32653,92
32655,37
32657,36
32661,29
32665,26
32680,17
32718,4
32770,336
32839,141
32842,151
32907,651
32908,569
32909,580
32919,470
32920,176
32925,33
32933,15
32947,90
33008,65
33011,147
33022,431
33034,408
33037,351
33044,440
33049,451
33083,457
33094,386
33114,822
33115,700
33149,1057
33152,802
33156,585
33158,555
33163,501
33164,448
33174,530
33188,622
33190,470
33251,5
33260,43
33291,339
33293,312
33298,305
33311,297
33312,371
33323,336
33344,331
33362,323
33397,31
33402,71
33406,41
33444,8
33454,8
33456,8
33457,8
33475,81
33477,108
33517,7
33518,70
33523,30
33530,70
33539,23
33579,25
33633,25
33644,8
33645,56
33681,64
33688,75
33691,7
33695,269
33699,48
33701,27
33709,25
33725,798
33728,349
33729,161
33735,35
33742,146
33748,60
33749,73
33758,6
33761,503
33762,92
33763,32
33764,24
33789,38
33790,31
33793,264
33794,227
33796,14
33803,13
33821,8
33834,16
33836,12
33837,40
33838,120
33839,210
33840,177
33901,18
33910,506
33912,469
33915,393
33917,474
33920,426
33921,351
33923,399
33926,18
33929,352
33930,394
33931,384
33936,559
33937,479
33952,573
33957,420
33972,397
33974,304
33975,319
33978,376
33979,408
33985,334
34000,127
34001,115
34002,78
34003,82
34004,60
34005,51
34006,51
34009,342
34011,144
34018,62
34019,13
34021,1155
34023,189
34024,110
34025,76
34026,64
34029,59
34030,4
34031,55
34040,339
34041,303
34043,313
34059,562
34060,592
34067,885
34069,607
34070,791
34071,844
34077,20
34101,48
34114,223
34119,208
34134,88
34160,149
34207,185
34209,570
34211,419
34215,187
34227,28
34236,206
34237,78
34242,281
34279,52
34292,394
34304,21
34326,50
34344,601
34355,11
34360,30
34361,38
34368,45
34401,74
34414,18
34422,261
34424,80
34426,55
34427,43
34428,32
34433,13
34441,77
34453,110
34459,118
34463,100
34487,145
34507,5
34510,76
34513,74
34524,72
34526,65
34532,9
34548,38
34549,36
34564,256
34572,235
34624,35
34627,36
34638,193
34639,212
34640,228
34644,299
34652,11
34653,46
34654,24
34656,323
34657,364
34658,218
34659,250
34661,236
34662,179
34663,173
34664,185
34679,113
34683,277
34713,26
34722,8
34727,429
34741,108
34754,116
34755,110
34756,80
34757,59
34758,65
34759,43
34760,32
34761,32
34762,27
34764,5
34765,230
34766,134
34767,41
34768,40
34769,14
34773,62
34777,49
34778,44
34779,65
34780,74
34781,82
34794,100
34796,928
34797,340
34800,356
34802,325
34804,423
34806,274
34809,406
34815,179
34836,35
34845,245
34847,341
34856,227
34858,266
34901,298
34914,379
34922,394
34936,307
34943,292
34953,426
34976,199
34977,202
34979,240
34987,209
34989,264
35001,268
35012,325
35019,226
35021,202
35027,4
35034,197
35039,266
35056,162
35057,204
35058,444
35077,353
35092,374
35094,374
35130,299
35176,14
35178,32
35190,403
35191,227
35194,110
35202,346
35204,327
35212,221
35213,277
35216,266
35219,233
35231,82
35234,603
35267,120
35287,76
35297,9
35306,132
35308,86
35322,55
35331,85
35342,691
35344,831
35348,403
35351,353
35353,258
35369,422
35380,18
35381,29
35382,53
35399,331
35402,307
35412,144
35442,136
35444,256
35521,113
35526,720
35531,240
35533,132
35536,31
35543,521
35554,46
35555,163
35556,158
35557,163
35558,151
35559,151
35560,151
35561,198
35562,209
35563,82
35564,74
35565,175
35566,445
35576,239
35577,606
35578,458
35579,331
35580,347
35581,477
35582,235
35583,315
35584,275
35585,237
35586,230
35588,265
35589,202
35590,173
35591,205
35592,222
35593,172
35594,180
35595,196
35596,175
35597,178
35721,23
35733,16
35737,12
35765,12
35777,33
35784,28
35803,389
35804,280
35813,68
35859,14
35877,78
35879,10
35886,24
35900,177
35906,49
35907,49
35910,3
35911,290
35912,152
35916,148
35926,190
35999,254
36000,156
36003,87
36005,81
36007,68
36009,307
36035,83
36043,222
36044,261
36045,271
36046,273
36047,248
36048,169
36049,266
36050,213
36054,300
36055,227
36056,207
36059,235
36060,238
36062,194
36063,218
36064,190
36065,335
36069,6
36070,34
36072,493
36073,490
36076,179
36079,326
36082,354
36084,351
36086,324
36098,18
36105,6
36107,9
36109,110
36110,177
36111,161
36112,178
36113,165
36114,147
36115,152
36116,148
36117,138
36118,121
36119,109
36121,98
36122,99
36123,96
36124,95
36125,87
36126,80
36127,82
36128,82
36129,76
36130,69
36144,848
36145,362
36149,155
36167,11
36168,46
36211,50
36221,758
36223,335
36225,331
36226,285
36228,214
36229,194
36231,15
36232,158
36233,180
36236,148
36239,60
36240,50
36246,275
36253,33
36264,19
36265,13
36287,59
36288,28
36297,45
36303,309
36306,51
36334,243
36337,128
36339,64
36350,80
36351,14
36358,282
36389,202
36453,14
36460,44
36466,32
36506,5
36509,84
36511,5
36517,35
36519,14
36533,28
36536,27
36559,252
36620,996
36652,423
36668,162
36705,91
36708,55
36734,773
36741,149
36745,19
36746,626
36787,9
36794,160
36805,124
36808,262
36841,43
36857,174
36878,628
36944,37
36947,17
36973,103
36975,9
37015,17
37016,45
37019,123
37047,198
37078,191
37080,212
37081,286
37083,468
37103,7
37104,192
37105,65
37118,114
37119,187
37171,45
37204,20
37206,28
37227,185
37235,139
37279,216
37284,192
37295,148
37374,236
37453,26
37524,188
37564,353
37565,188
37608,15
37613,98
37623,31
37630,34
37642,8
37664,80
37665,19
37675,223
37678,321
37693,26
37694,26
37697,29
37700,66
37702,403
37703,68
37704,91
37705,46
37708,105
37710,102
37718,179
37722,207
37726,195
37735,80
37753,131
37755,144
37776,188
37828,810
37844,167
37886,803
37887,429
37889,13
37895,17
37904,18
37910,29
37940,96
37975,151
37992,426
38000,313
38020,332
38061,34
38072,74
38077,48
38094,262
38113,57
38127,145
38134,35
38135,46
38155,80
38168,28
38188,58
38208,280
38210,10
38215,14
38262,289
38280,132
38286,56
38296,463
38314,29
38317,6
38320,429
38339,62
38357,9
38364,210
38378,68
38383,17
38388,153
38404,14
38405,19
38431,164
38432,168
38441,65
38461,163
38468,40
38475,137
38498,75
38499,73
38507,72
38514,42
38519,4
38525,52
38538,321
38539,135
38544,154
38556,82
38563,7
38564,163
38584,555
38610,189
38614,25
38623,109
38636,176
38660,144
38690,85
38700,139
38722,170
38723,187
38739,20
38757,146
38774,200
38783,121
38785,127
38790,801
38806,153
38812,7
38831,322
38839,226
38858,54
38863,142
38869,103
38879,246
38998,86
39012,118
39025,441
39049,92
39061,96
39063,63
39064,104
39065,263
39130,55
39134,156
39150,194
39156,186
39168,94
39182,223
39201,23
39247,291
39273,3
39282,160
39300,222
39311,386
39319,196
39333,422
39344,103
39353,195
39355,32
39367,584
39382,52
39405,5
