index,deg
16907,100
16924,307
16937,77
16938,36
16941,299
16946,54
16948,10
16949,10
16951,266
16952,190
16953,132
16954,129
16955,44
16956,172
16958,241
16967,38
16969,52
16970,76
16972,122
16973,191
16974,264
16978,33
16980,726
16984,62
16990,64
16992,219
16993,263
16998,42
17002,27
17004,12
17007,67
17008,61
17012,11
17017,140
17039,62
17041,46
17042,149
17044,99
17045,70
17047,42
17049,30
17052,7
17054,64
17055,143
17056,140
17058,81
17063,48
17064,34
17065,34
17067,59
17068,52
17070,59
17071,48
17072,44
17073,41
17074,54
17075,39
17077,34
17079,42
17080,42
17081,42
17082,42
17083,33
17084,30
17085,23
17087,362
17098,290
17099,140
17100,138
17101,95
17102,94
17103,110
17104,83
17107,101
17108,60
17110,53
17112,51
17115,42
17116,74
17117,40
17148,149
17175,100
17176,162
17177,136
17179,346
17180,251
17181,85
17182,26
17190,5
17191,432
17192,90
17199,50
17201,178
17202,150
17203,141
17205,123
17210,102
17228,20
17237,412
17239,36
17240,158
17241,287
17245,162
17275,23
17276,24
17278,89
17279,124
17280,731
17281,31
17283,69
17285,154
17286,1262
17287,951
17288,951
17289,927
17290,836
17291,831
17292,816
17293,740
17295,776
17296,774
17297,719
17298,743
17299,683
17300,696
17301,705
17302,696
17303,715
17304,701
17305,674
17306,687
17307,686
17312,50
17317,177
17322,661
17325,19
17335,449
17336,525
17337,536
17338,496
17339,511
17340,480
17341,478
17342,471
17343,467
17344,462
17345,464
17346,463
17347,452
17348,452
17349,512
17350,449
17351,449
17352,449
17353,449
17354,449
17355,449
17356,449
17357,449
17358,449
17359,449
17360,449
17361,449
17362,567
17363,663
17364,661
17365,652
17366,636
17367,631
17368,617
17369,601
17370,584
17371,602
17372,630
17373,582
17374,588
17375,577
17377,594
17378,557
17379,576
17380,568
17381,550
17382,538
17383,542
17384,555
17385,560
17386,513
17387,533
17388,519
17390,104
17391,104
17392,104
17393,104
17399,505
17400,71
17401,27
17403,106
17408,262
17412,234
17417,30
17419,404
17425,1065
17426,1102
17428,836
17430,191
17433,701
17435,584
17436,267
17439,160
17440,150
17441,113
17442,116
17445,33
17446,25
17450,729
17451,295
17452,272
17473,172
17480,163
17484,449
17494,32
17497,211
17506,76
17507,82
17509,211
17510,211
17511,314
17512,211
17513,211
17514,211
17515,211
17516,211
17517,212
17518,214
17519,215
17520,215
17521,106
17522,216
17523,215
17529,42
17534,18
17543,32
17544,31
17548,21
17552,144
17555,295
17557,93
17573,144
17580,220
17581,222
17582,223
17583,223
17584,223
17585,235
17586,235
17587,249
17588,281
17589,293
17590,300
17591,366
17596,39
17597,52
17598,45
17600,55
17601,62
17602,95
17603,99
17604,50
17610,11
17632,12
17633,896
17634,449
17635,449
17636,206
17640,1550
17641,1272
17643,1129
17645,942
17646,972
17671,74
17673,82
17688,180
17694,89
17699,296
17701,33
17703,91
17707,43
17710,136
17711,146
17713,119
17714,60
17717,58
17718,58
17719,58
17720,58
17721,58
17722,58
17723,58
17724,58
17725,58
17726,58
17727,59
17729,60
17730,62
17731,63
17745,56
17746,26
17747,295
17753,9
17761,73
17763,113
17764,179
17767,102
17769,256
17771,131
17772,144
17773,145
17776,219
17777,225
17779,4
17782,27
17785,709
17789,16
17790,28
17796,90
17813,94
17814,100
17815,98
17819,133
17820,115
17822,116
17823,328
17824,426
17825,378
17826,392
17828,405
17831,388
17832,363
17833,352
17835,367
17836,380
17837,390
17840,394
17841,354
17842,373
17843,398
17844,330
17845,338
17846,336
17847,314
17848,329
17850,493
17852,551
17853,581
17854,541
17855,550
17856,480
17857,470
17859,505
17860,523
17861,468
17862,510
17864,301
17865,531
17866,506
17867,484
17868,471
17869,443
17870,471
17871,493
17872,500
17873,468
17874,455
17878,164
17880,176
17882,158
17883,149
17884,149
17885,122
17887,118
17888,118
17889,118
17890,118
17891,163
17896,295
17897,445
17902,121
17903,117
17907,275
17908,305
17909,273
17910,291
17911,256
17912,295
17914,221
17921,215
17922,258
17923,214
17924,272
17925,226
17926,199
17927,222
17928,167
17930,200
17935,247
17936,167
17937,140
17938,57
17944,323
17947,307
17956,270
17965,663
17966,186
17976,31
17981,145
17982,49
18012,537
18027,76
18040,59
18041,423
18053,68
18057,55
18058,55
18059,51
18061,34
18068,36
18070,44
18071,69
18072,86
18075,73
18082,66
18083,94
18091,257
18092,40
18095,91
18104,51
18106,42
18117,262
18118,183
18120,98
18128,62
18137,104
18139,97
18140,239
18141,43
18142,61
18143,25
18145,338
18146,144
18147,198
18149,71
18150,75
18151,85
18152,74
18153,84
18154,94
18155,97
18156,115
18159,221
18160,277
18161,307
18162,53
18163,73
18164,34
18165,43
18166,30
18170,35
18182,198
18186,230
18191,249
18201,38
18202,50
18210,385
18217,85
18227,359
18242,35
18243,154
18246,34
18247,38
18248,55
18249,79
18252,109
18273,25
18278,280
18279,207
18287,77
18289,74
18300,51
18309,46
18312,130
18313,140
18314,144
18315,260
18316,286
18317,280
18318,300
18319,335
18325,133
18338,3
18353,85
18354,92
18355,97
18356,119
18357,119
18358,119
18359,119
18360,119
18361,119
18362,119
18363,119
18364,127
18370,22
18371,21
18382,172
18384,465
18385,106
18386,69
18390,273
18391,254
18392,204
18393,470
18404,714
18405,607
18406,485
18407,161
18409,166
18411,60
18412,52
18415,22
18416,82
18419,71
18423,45
18427,111
18434,96
18441,6
18448,166
18449,177
18450,152
18451,149
18452,137
18453,137
18454,137
18455,140
18474,246
18475,156
18476,166
18477,173
18478,175
18479,180
18480,180
18481,225
18483,224
18484,246
18485,246
18486,246
18487,246
18488,158
18489,246
18490,247
18491,248
18492,251
18493,256
18494,249
18495,257
18496,267
18497,267
18498,266
18499,267
18500,274
18505,146
18507,597
18508,21
18515,286
18520,89
18524,117
18525,136
18526,136
18527,136
18529,281
18530,246
18532,130
18546,175
18554,121
18555,10
18556,286
18557,320
18558,330
18559,381
18560,385
18561,423
18562,417
18563,483
18564,446
18565,474
18566,490
18567,103
18568,32
18570,14
18572,148
18573,118
18574,75
18575,75
18586,348
18592,93
18594,122
18595,115
18598,521
18599,2
18603,13
18604,28
18624,889
18629,37
18630,101
18633,50
18638,141
18639,113
18640,130
18641,100
18642,100
18643,100
18644,59
18645,49
18646,32
18647,15
18649,82
18651,146
18652,56
18657,90
18661,290
18663,18
18664,315
18665,582
18666,567
18667,558
18668,480
18669,429
18670,432
18671,438
18672,368
18673,401
18674,333
18675,349
18676,307
18677,327
18679,297
18680,265
18681,257
18682,235
18683,242
18684,221
18685,171
18686,182
18687,153
18688,140
18689,147
18690,146
18696,101
18711,88
18712,76
18715,61
18716,70
18743,95
18752,29
18753,23
18764,9
18773,73
18775,73
18778,63
18792,49
18797,37
18799,33
18803,48
18810,154
18811,37
18812,39
18814,11
18815,86
18817,32
18818,41
18820,20
18821,96
18826,761
18827,282
18828,438
18829,439
18830,438
18831,437
18832,437
18833,437
18834,437
18835,437
18836,437
18837,437
18838,434
18840,264
18841,519
18842,240
18844,195
18848,123
18852,83
18854,13
18855,141
18856,22
18857,176
18859,85
18861,69
18862,51
18863,48
18864,32
18866,20
18867,20
18868,27
18880,101
18882,479
18884,377
18885,287
18887,237
18889,202
18890,204
18891,218
18895,439
18896,159
18905,153
18906,67
18911,27
18912,115
18923,67
18925,94
18927,84
18928,81
18933,352
18953,18
18962,481
18963,549
18964,572
18965,535
18966,512
18967,525
18968,495
18969,531
18970,505
18971,506
18972,497
18973,508
18974,486
18975,479
18976,582
18977,488
18978,480
18979,471
18980,469
18981,471
18982,463
18983,459
18984,456
18985,455
18986,453
18987,450
18988,438
18992,169
19011,17
19012,732
19013,632
19014,640
19015,596
19020,72
19022,77
19052,10
19064,86
19070,88
19071,351
19072,261
19073,273
19084,50
19085,95
19087,21
19095,55
19098,307
19100,696
19101,612
19102,623
19103,605
19104,496
19105,509
19106,480
19107,463
19108,401
19113,285
19115,176
19118,121
19125,183
19126,118
19127,145
19128,145
19129,145
19130,144
19131,155
19132,162
19133,163
19134,160
19135,190
19136,160
19137,187
19138,192
19139,113
19140,238
19141,261
19142,296
19143,354
19144,435
19145,557
19149,41
19163,142
19169,19
19170,45
19171,54
19172,54
19173,42
19174,90
19175,96
19176,102
19177,97
19178,91
19181,181
19182,219
19195,199
19205,729
19211,40
19214,46
19216,71
19220,58
19226,83
19231,147
19233,108
19234,72
19235,60
19238,49
19239,48
19241,37
19243,108
19245,26
19246,126
19247,45
19248,71
19249,29
19250,46
19251,107
19252,113
19253,150
19254,125
19255,142
19256,371
19257,150
19261,55
19264,124
19265,125
19266,72
19267,77
19268,70
19269,70
19270,81
19271,57
19272,62
19273,56
19274,58
19276,53
19277,46
19278,46
19279,46
19280,46
19281,45
19282,45
19283,45
19284,45
19285,45
19286,45
19287,45
19289,499
19290,68
19291,63
19292,39
19299,398
19302,450
19303,65
19310,312
19313,149
19315,162
19325,159
19326,205
19327,206
19328,164
19329,114
19330,185
19331,175
19332,181
19333,198
19334,241
19336,275
19337,317
19338,368
19339,352
19340,423
19341,422
19349,401
19350,546
19362,76
19363,88
19365,87
19381,17
19384,400
19385,284
19386,113
19389,45
19390,31
19391,46
19392,222
19393,12
19394,238
19395,178
19396,102
19406,64
19407,29
19408,82
19409,102
19411,87
19412,81
19413,86
19414,110
19415,113
19416,87
19417,87
19418,96
19419,83
19420,255
19421,235
19422,111
19423,43
19433,272
19437,413
19438,100
19443,260
19444,348
19448,7
19459,19
19461,14
19464,118
19465,8
19469,15
19470,648
19471,233
19472,130
19473,82
19475,75
19497,627
19506,47
19507,45
19508,45
19510,34
19511,80
19519,49
19521,534
19522,150
19523,171
19524,103
19525,76
19528,61
19529,76
19530,76
19531,76
19535,550
19556,102
19557,56
19558,94
19566,80
19567,61
19569,44
19573,40
19591,35
19593,49
19596,66
19610,86
19614,147
19617,523
19621,15
19622,21
19635,792
19649,295
19650,268
19654,77
19660,152
19666,346
19677,89
19678,27
19685,92
19686,166
19689,92
19692,100
19693,111
19694,161
19709,247
19723,17
19726,11
19739,316
19740,460
19746,8
19747,24
19750,294
19751,224
19752,197
19758,122
19769,97
19771,119
19774,10
19782,141
19786,141
19788,190
19793,80
19796,13
19797,19
19800,47
19804,85
19805,81
19806,130
19807,97
19808,117
19809,146
19810,209
19811,204
19812,207
19813,292
19814,18
19815,11
19817,171
19818,26
19821,58
19827,115
19833,873
19839,1141
19846,375
19852,321
19862,836
19863,502
19876,92
19877,73
19878,52
19879,50
19880,110
19883,1435
19889,62
19900,451
19903,858
19913,792
19918,184
19921,809
19923,85
19926,24
19931,35
19938,26
19940,120
19941,160
19942,127
19943,62
19944,61
19945,68
19946,57
19947,56
19948,42
19949,40
19950,36
19951,34
19952,34
19953,173
19956,552
19957,100
19962,1009
19963,690
19964,690
19965,679
19966,590
19968,109
19969,71
19971,29
19973,50
19979,23
19981,247
19982,217
19983,83
19984,98
19987,26
19988,26
19989,31
19991,21
19994,74
20014,192
20016,109
20018,54
20019,25
20024,301
20034,680
20035,24
20038,242
20047,879
20048,243
20049,230
20050,223
20053,720
20054,292
20057,769
20062,378
20063,149
20064,156
20065,151
20066,103
20076,850
20077,369
20078,362
20079,263
20080,258
20081,232
20083,138
20086,70
20087,57
20088,547
20098,710
20118,108
20123,64
20127,206
20129,287
20142,297
20145,266
20152,223
20155,225
20158,120
20163,407
20166,123
20170,64
20178,39
20179,698
20180,192
20181,144
20184,71
20185,140
20199,78
20202,109
20206,10
20210,54
20211,76
20212,92
20213,102
20214,101
20215,207
20216,121
20217,106
20218,11
20219,105
20220,91
20221,68
20223,36
20224,70
20227,5
20238,400
20239,360
20240,321
20241,269
20242,214
20243,108
20244,104
20245,81
20246,120
20247,93
20249,151
20258,739
20261,53
20262,53
20263,64
20266,644
20269,557
20273,502
20274,503
20278,945
20288,423
20290,417
20292,59
20302,68
20306,302
20309,45
20311,33
20312,29
20313,19
20314,22
20315,21
20316,15
20330,174
20331,122
20333,20
20335,69
20340,10
20341,149
20344,101
20349,38
20350,38
20363,4
20374,34
20375,55
20379,70
20386,232
20389,88
20396,53
20398,112
20407,32
20419,1103
20420,838
20421,682
20422,468
20424,16
20428,731
20429,645
20430,528
20431,509
20432,499
20433,522
20434,410
20435,372
20439,243
20441,860
20446,146
20447,144
20448,118
20449,134
20453,82
20457,345
20460,308
20467,416
20469,287
20472,118
20483,244
20486,898
20500,110
20509,66
20522,90
20532,198
20545,11
20546,11
20547,11
20550,872
20553,89
20554,655
20555,91
20556,408
20562,18
20565,37
20566,55
20577,1495
20596,643
20597,542
20599,216
20601,210
20603,122
20618,739
20619,716
20623,465
20632,14
20637,47
20650,14
20656,60
20662,17
20672,158
20675,22
20676,72
20680,26
20681,73
20682,1023
20688,410
20690,363
20691,366
20701,112
20703,133
20709,86
20713,79
20715,86
20728,59
20737,11
20739,1002
20742,112
20743,37
20748,138
20749,87
20750,104
20752,31
20753,301
20754,306
20755,285
20756,301
20757,282
20758,247
20759,244
20760,208
20761,199
20762,186
20763,126
20766,345
20775,196
20776,76
20777,57
20780,777
20781,789
20782,770
20783,716
20784,774
20786,193
20787,173
20788,168
20789,1026
20790,915
20791,836
20792,820
20793,819
20794,37
20795,835
20796,791
20797,788
20798,731
20799,766
20800,639
20801,561
20802,497
20803,489
20804,489
20805,449
20806,345
20818,72
20823,111
20824,111
20825,112
20826,117
20827,120
20849,33
20853,546
20855,24
20856,56
20873,169
20882,133
20885,141
20889,259
20902,113
20912,194
20915,127
20924,279
20925,192
20926,185
20927,150
20928,134
20930,74
20931,89
20932,52
20933,53
20934,77
20936,44
20938,29
20939,30
20942,82
20947,124
20949,114
20956,131
20960,64
20968,38
20969,909
20970,227
20971,227
20972,227
20973,227
20974,227
20983,227
20986,816
20989,785
20992,772
20994,755
20997,230
20998,258
20999,248
21000,242
21001,253
21002,255
21003,245
21004,246
21005,238
21006,238
21007,235
21008,231
21009,231
21010,229
21012,232
21013,230
21014,230
21015,229
21016,228
21017,228
21018,227
21019,228
21020,227
21021,227
21022,227
21023,227
21026,733
21032,66
21033,58
21034,51
21046,134
21047,107
21048,103
21053,644
21057,571
21058,423
21061,202
21065,262
21074,27
21078,19
21079,34
21085,93
21087,460
21090,25
21091,20
21093,19
21094,19
21095,19
21098,137
21099,90
21104,141
21105,25
21106,136
21107,153
21109,159
21110,216
21112,323
21113,336
21117,8
21118,8
21121,57
21122,60
21126,569
21127,164
21128,142
21131,71
21132,283
21133,321
21134,311
21135,296
21136,308
21137,298
21138,288
21139,293
21140,297
21141,294
21142,279
21143,280
21144,298
21145,291
21146,336
21147,284
21148,274
21149,277
21150,277
21151,283
21152,283
21153,267
21154,281
21155,271
21156,257
21157,272
21158,264
21159,428
21163,956
21164,190
21165,164
21166,127
21168,510
21169,488
21170,367
21171,407
21172,383
21174,376
21175,420
21176,354
21177,358
21178,354
21179,363
21180,325
21181,300
21182,337
21183,315
21184,311
21185,334
21186,219
21187,212
21188,224
21189,236
21190,225
21191,228
21192,230
21193,234
21194,222
21195,219
21196,223
21197,219
21198,220
21199,219
21200,251
21201,215
21202,215
21204,216
21205,215
21206,215
21207,214
21208,213
21209,213
21210,213
21211,213
21212,213
21213,213
21214,276
21215,86
21216,427
21218,419
21219,325
21220,338
21221,329
21222,344
21223,302
21224,304
21225,294
21226,295
21227,273
21228,213
21229,260
21230,277
21231,268
21232,268
21233,257
21234,267
21235,277
21236,258
21237,262
21238,246
21239,240
21240,250
21241,208
21243,41
21251,24
21254,292
21259,166
21265,82
21268,113
21269,213
21270,213
21271,213
21273,176
21274,157
21275,153
21277,126
21278,134
21279,82
21284,108
21285,98
21295,12
21296,41
21298,102
21302,40
21304,135
21306,30
21309,41
21310,229
21311,41
21313,13
21316,81
21318,95
21319,46
21320,232
21322,48
21323,244
21324,123
21325,127
21326,122
21327,85
21328,68
21329,80
21331,53
21332,54
21333,48
21334,48
21335,48
21345,235
21346,236
21347,290
21348,241
21350,60
21351,362
21352,311
21353,174
21355,39
21356,76
21358,82
21359,102
21363,65
21367,126
21368,186
21369,117
21370,205
21371,215
21372,372
21377,112
21378,93
21381,61
21387,51
21389,52
21400,407
21401,90
21402,79
21403,504
21407,507
21408,542
21410,522
21411,520
21416,504
21427,472
21428,412
21434,60
21435,67
21436,102
21437,132
21438,165
21439,207
21442,71
21452,575
21453,606
21457,581
21468,311
21471,303
21472,321
21474,269
21477,276
21484,252
21495,340
21498,372
21499,85
21502,327
21512,275
21513,470
21514,489
21515,461
21516,457
21517,415
21518,351
21519,303
21521,326
21523,227
21524,281
21526,427
21530,235
21535,214
21536,106
21538,52
21539,863
21547,10
21549,10
21551,946
21552,888
21554,812
21555,793
21556,719
21557,710
21558,632
21559,680
21560,556
21561,512
21562,569
21563,542
21564,526
21565,424
21566,383
21567,49
21573,1071
21574,639
21575,599
21576,621
21577,539
21578,434
21579,419
21581,305
21582,308
21583,251
21584,217
21585,158
21586,183
21587,163
21588,64
21589,44
21590,40
21591,17
21597,580
21602,14
21603,14
21608,617
21609,295
21610,133
21611,668
21612,585
21615,720
21616,546
21618,95
21619,88
21621,215
21624,248
21626,262
21632,181
21636,172
21638,168
21649,373
21650,395
21651,391
21652,399
21655,350
21656,317
21657,318
21659,319
21663,374
21665,345
21668,285
21670,329
21671,295
21674,268
21678,419
21679,430
21686,365
21688,336
21691,339
21695,340
21697,298
21701,290
21704,64
21710,444
21711,309
21714,81
21723,686
21728,457
21730,41
21732,720
21733,582
21734,502
21735,434
21737,240
21738,191
21740,102
21741,55
21742,73
21744,29
21748,70
21750,111
21751,107
21755,4
21756,12
21761,426
21765,34
21766,18
21767,18
21768,116
21770,635
21774,75
21781,56
21782,36
21783,445
21784,627
21785,615
21786,594
21788,576
21789,582
21791,531
21792,542
21793,469
21794,514
21795,493
21796,507
21797,644
21798,427
21799,446
21800,447
21801,440
21802,461
21803,381
21807,367
21808,400
21810,758
21811,598
21812,404
21813,331
21814,93
21815,1144
21816,134
21817,81
21819,1203
21820,961
21821,892
21822,956
21823,876
21825,744
21826,780
21827,719
21828,688
21829,706
21830,688
21831,691
21832,660
21833,659
21834,598
21835,617
21836,657
21838,26
21840,154
21841,5
21844,85
21845,149
21846,336
21847,242
21850,28
21858,106
21863,138
21874,186
21875,5
21881,74
21882,74
21883,78
21884,88
21887,6
21888,7
21889,25
21891,28
21892,416
21903,750
21904,590
21908,313
21916,135
21919,89
21924,11
21930,416
21931,274
21934,94
21936,99
21937,33
21941,28
21942,25
21949,159
21966,102
21969,32
21970,27
21971,23
21972,22
21973,265
21980,264
21981,279
21999,164
22011,766
22012,408
22014,484
22020,20
22033,685
22034,60
22035,60
22040,138
22042,212
22047,39
22048,181
22049,23
22050,46
22057,143
22058,157
22076,223
22077,113
22078,124
22079,124
22080,121
22101,95
22109,367
22110,549
22111,544
22112,528
22113,515
22114,527
22115,485
22116,427
22118,393
22119,374
22120,366
22122,360
22125,271
22126,280
22127,307
22129,297
22130,262
22131,211
22133,165
22135,191
22142,245
22144,61
22151,16
22153,257
22158,898
22159,807
22160,742
22161,750
22162,557
22171,62
22180,20
22183,301
22186,1635
22187,1592
22188,947
22189,815
22200,76
22204,812
22207,77
22208,67
22223,255
22226,203
22227,83
22238,7
22245,37
22247,92
22248,120
22249,50
22251,333
22252,164
22254,182
22255,116
22261,114
22263,59
22265,83
22266,69
22271,276
22272,352
22273,369
22274,314
22277,339
22278,337
22279,307
22280,330
22282,335
22283,305
22284,282
22285,364
22286,307
22287,293
22288,308
22291,244
22293,244
22294,230
22295,239
22296,246
22299,497
22300,668
22301,623
22302,645
22303,576
22304,561
22305,547
22306,561
22307,557
22308,468
22309,585
22310,471
22312,510
22313,280
22314,477
22315,515
22316,443
22317,446
22319,427
22320,464
22321,458
22322,425
22324,398
22325,358
22328,757
22329,465
22330,173
22331,25
22332,161
22333,135
22345,133
22346,134
22349,118
22350,48
22354,222
22355,193
22357,228
22358,162
22361,147
22362,156
22363,136
22365,113
22366,132
22367,629
22374,104
22377,45
22404,447
22408,213
22410,260
22411,177
22413,177
22414,143
22415,120
22417,117
22420,125
22427,83
22434,959
22435,425
22438,435
22440,38
22446,39
22447,935
22449,923
22450,789
22451,837
22452,721
22453,644
22454,709
22455,665
22456,581
22457,674
22458,673
22459,587
22460,652
22482,51
22488,365
22490,539
22491,544
22492,461
22493,510
22495,504
22496,451
22497,479
22498,447
22499,399
22500,435
22501,344
22502,552
22503,401
22504,300
22505,336
22506,362
22507,334
22508,289
22509,289
22510,268
22512,284
22514,303
22516,6
22518,28
22519,28
22520,39
22523,14
22525,260
22528,98
22530,232
22532,900
22533,847
22534,863
22535,791
22536,829
22537,851
22538,748
22539,719
22540,653
22541,561
22542,560
22561,22
22569,166
22573,221
22575,184
22576,173
22578,183
22579,131
22580,164
22581,145
22582,154
22585,127
22589,77
22591,62
22595,36
22597,684
22607,1148
22608,931
22609,811
22610,699
22612,654
22613,592
22614,583
22615,564
22616,538
22617,508
22618,414
22619,409
22620,384
22621,393
22622,277
22623,300
22625,113
22627,77
22629,24
22633,31
22637,25
22638,275
22641,83
22646,122
22667,34
22670,23
22672,16
22674,368
22678,94
22679,227
22680,220
22681,196
22683,206
22684,187
22685,164
22686,164
22687,131
22688,119
22689,107
22690,98
22691,95
22693,94
22694,95
22695,94
22696,65
22697,65
22698,221
22701,236
22704,251
22705,288
22706,333
22709,306
22710,326
22712,292
22713,306
22715,329
22717,278
22718,294
22719,369
22722,259
22726,176
22727,176
22728,217
22730,127
22732,92
22733,517
22734,1069
22735,1023
22736,922
22737,787
22738,801
22739,710
22740,716
22742,684
22743,610
22744,632
22746,550
22748,569
22749,466
22750,480
22751,482
22752,496
22753,484
22754,447
22757,397
22759,377
22766,27
22771,93
22782,36
22783,45
22791,248
22793,268
22798,430
22799,421
22801,1044
22802,15
22822,42
22836,158
22837,175
22838,97
22840,110
22855,107
22858,32
22860,83
22861,518
22864,257
22873,173
22874,70
22875,58
22876,57
22877,55
22878,55
22885,149
22890,1485
22891,1231
22892,1214
22893,1090
22894,1023
22895,62
22896,98
22897,102
22898,83
22899,73
22900,75
22901,80
22902,81
22903,61
22904,74
22905,72
22906,69
22907,65
22908,64
22909,160
22910,62
22911,45
22912,61
22913,35
22915,31
22918,22
22929,19
22930,156
22931,7
22936,113
22938,1044
22939,502
22940,402
22941,394
22942,379
22943,283
22944,156
22954,39
22955,96
22957,50
22959,75
22960,159
22961,135
22963,322
22964,822
22969,169
22970,137
22977,192
22978,93
22979,89
22980,89
22981,89
22983,57
22987,24
22989,20
22991,93
22992,218
22993,16
22995,53
22997,48
23001,25
23004,318
23005,636
23006,632
23007,579
23008,533
23009,496
23010,481
23011,502
23012,504
23013,427
23014,399
23015,417
23016,340
23017,311
23019,293
23020,287
23021,291
23022,287
23023,198
23024,140
23025,126
23026,118
23027,110
23028,112
23029,93
23030,91
23031,94
23035,15
23037,11
23039,28
23044,49
23046,118
23054,66
23056,63
23060,170
23071,92
23085,336
23086,57
23087,41
23095,46
23098,836
23100,186
23101,205
23102,62
23106,93
23112,30
23114,943
23115,546
23119,99
23120,15
23122,85
23124,48
23125,43
23127,30
23129,235
23130,93
23133,255
23136,949
23137,819
23138,691
23145,34
23155,572
23156,511
23157,449
23162,256
23167,144
23177,67
23193,429
23195,793
23203,495
23222,119
23223,88
23224,41
23227,1545
23228,1396
23229,1241
23230,1169
23231,1205
23234,143
23235,911
23237,915
23238,904
23240,879
23241,861
23249,14
23250,26
23252,35
23254,57
23255,119
23256,124
23257,141
23258,214
23259,40
23262,11
23264,35
23268,41
23270,50
23275,22
23284,79
23285,72
23290,62
23293,65
23297,108
23302,84
23303,51
23304,45
23305,45
23307,31
23309,23
23315,71
23316,126
23318,27
23319,93
23320,66
23325,534
23328,51
23329,54
23332,118
23334,180
23335,581
23340,86
23341,57
23342,406
23343,54
23352,158
23353,94
23354,73
23411,42
23426,809
23427,52
23429,507
23430,508
23431,498
23432,555
23434,490
23438,57
23447,993
23454,71
23464,838
23466,530
23467,467
23468,469
23469,438
23470,355
23471,420
23472,277
23478,689
23507,1874
23508,1610
23510,1263
23511,1300
23514,1016
23515,907
23516,872
23517,861
23518,562
23526,1200
23546,1140
23547,1022
23548,680
23549,505
23551,283
23552,187
23553,177
23555,119
23556,113
23557,101
23558,95
23560,530
23561,319
23562,145
23564,6
23566,97
23568,82
23569,77
23627,1530
23628,2236
23630,2245
23631,2252
23632,2204
23633,2190
23634,2163
23635,2035
23636,1872
23637,1815
23638,1790
23639,1726
23640,1638
23641,2444
23642,1618
23643,1531
23644,1577
23645,1572
23646,1520
23648,1464
23649,1439
23650,1410
23651,1354
23652,1377
23653,1361
23669,48
23679,2719
23680,2511
23681,779
23682,78
23683,79
23684,53
23685,81
23686,62
23687,62
23688,62
23689,61
23690,62
23691,68
23692,61
23694,261
23695,83
23697,12
23701,34
23709,45
23710,16
23711,279
23713,272
23714,210
23715,219
23718,165
23721,161
23723,144
23725,117
23727,116
23728,106
23729,99
23731,87
23733,79
23734,102
23741,46
23754,97
23756,19
23757,24
23767,144
23795,1969
23800,1121
23801,445
23802,259
23804,76
23805,35
23806,40
23809,21
23810,14
23812,1588
23813,1048
23814,701
23815,25
23816,144
23817,49
23822,25
23823,25
23824,25
23825,25
23826,26
23827,27
23828,49
23829,26
23830,49
23832,51
23834,26
23835,14
23837,46
23838,46
23844,993
23845,90
23847,57
23857,1086
23858,125
23859,773
23860,623
23861,530
23862,432
23863,324
23864,273
23865,229
23867,173
23868,119
23869,67
23871,333
23872,1176
23873,1058
23874,1049
23875,1019
23876,946
23877,901
23878,790
23879,650
23880,659
23881,568
23882,575
23883,496
23884,486
23886,340
23887,294
23888,290
23889,301
23890,327
23891,278
23894,173
23895,171
23901,846
23905,446
23907,325
23909,240
23911,137
23926,139
23927,142
23930,112
23937,77
23947,23
23952,12
23955,143
23959,95
23960,78
23962,2583
23965,12
23969,334
23985,842
23987,726
23990,605
23995,383
23996,429
23999,258
24000,225
24003,34
24006,179
24007,277
24008,323
24009,290
24010,276
24011,294
24012,278
24013,290
24014,262
24015,248
24016,283
24017,268
24018,266
24019,185
24020,335
24021,151
24022,136
24023,133
24024,129
24025,129
24026,129
24028,25
24029,25
24030,25
24034,468
24035,670
24036,614
24037,614
24038,587
24039,573
24040,565
24041,549
24042,565
24043,550
24044,530
24045,549
24046,497
24047,504
24049,483
24050,398
24051,437
24052,476
24053,415
24054,404
24055,381
24056,338
24057,323
24058,343
24059,341
24060,312
24091,32
24092,74
24093,98
24094,20
24095,20
24096,22
24099,22
24100,24
24102,670
24105,37
24106,68
24107,68
24108,70
24109,72
24110,75
24113,10
24116,406
24117,360
24118,207
24119,85
24120,35
24121,38
24122,895
24123,152
24124,5
24125,299
24126,260
24129,26
24142,448
24145,20
24146,20
24147,20
24148,2809
24149,2145
24150,1071
24151,869
24152,913
24153,713
24154,632
24155,622
24157,300
24160,200
24161,175
24164,61
24168,23
24169,989
24173,312
24174,156
24175,1532
24176,1576
24177,1538
24178,1439
24179,1194
24180,1170
24181,1041
24182,1011
24184,1021
24185,1043
24186,925
24187,845
24188,831
24189,888
24190,856
24191,862
24192,737
24193,710
24194,627
24195,643
24197,28
24198,52
24204,122
24210,1351
24218,15
24223,214
24224,252
24225,254
24227,249
24229,252
24230,221
24231,225
24232,251
24235,249
24236,220
24237,265
24239,232
24240,220
24242,247
24244,224
24246,216
24250,208
24251,328
24252,395
24253,386
24255,384
24256,354
24259,342
24260,336
24262,307
24263,355
24264,322
24266,325
24267,255
24268,296
24269,273
24271,285
24272,269
24277,286
24279,143
24280,152
24281,143
24282,141
24288,92
24289,93
24297,71
24298,54
24299,45
24300,42
24301,34
24302,34
24308,201
24310,197
24313,182
24314,207
24319,391
24322,188
24328,126
24329,156
24330,166
24336,25
24339,6
24340,4
24350,987
24351,1057
24352,965
24353,963
24354,858
24355,781
